index,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,est_amount,Party
2957,2020-04-16,2020-03-12,,ATVI,"Activision Blizzard, Inc",sale_partial,"$15,001 - $50,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,32500,Democratic
2958,2020-04-16,2020-03-13,,ATVI,"Activision Blizzard, Inc",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2959,2020-04-16,2020-03-18,,AMG,"Affiliated Managers Group, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2960,2020-04-16,2020-03-18,,AFL,AFLAC Incorporated,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2961,2020-04-16,2020-03-18,,AKAM,"Akamai Technologies, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2962,2020-04-16,2020-03-18,,ALXN,"Alexion Pharmaceuticals, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2963,2020-04-16,2020-03-16,,BABA,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2964,2020-04-16,2020-03-16,,ALGN,"Align Technology, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2965,2020-04-16,2020-03-18,,ALGN,"Align Technology, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2966,2020-04-16,2020-03-31,,ALGT,Allegiant Travel Company,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2967,2020-04-16,2020-03-18,,GOOGL,Alphabet Inc. - Class A,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2968,2020-04-16,2020-03-18,,GOOG,Alphabet Inc. - Class C Capital Stock,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2969,2020-04-16,2020-03-18,,AIG,"American International Group, Inc. New",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2970,2020-04-16,2020-03-18,,ANTM,"Anthem, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2971,2020-04-16,2020-04-02,,AON,Aon plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2972,2020-04-16,2020-03-18,,T,AT&T Inc.,sale_partial,"$15,001 - $50,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,32500,Democratic
2973,2020-04-16,2020-03-18,,TEAM,Atlassian Corporation Plc - Class A Ordinary Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2974,2020-04-16,2020-03-31,,ATRC,"AtriCure, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2975,2020-04-16,2020-03-18,,BRK.B,Berkshire Hathaway Inc. New,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2976,2020-04-16,2020-03-18,,BIIB,Biogen Inc.,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2977,2020-04-16,2020-03-18,,BA,Boeing Company,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2978,2020-04-16,2020-03-12,,BKNG,Booking Holdings Inc.,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2979,2020-04-16,2020-03-18,,BKNG,Booking Holdings Inc.,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2980,2020-04-16,2020-03-18,,BXP,"Boston Properties, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2981,2020-04-16,2020-03-18,,BSX,Boston Scientific Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2982,2020-04-16,2020-03-18,,BHF,"Brighthouse Financial, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2983,2020-04-16,2020-03-18,,BMY,Bristol-Myers Squibb Company,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2984,2020-04-16,2020-03-05,,BR,"Broadridge Financial Solutions, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2985,2020-04-16,2020-03-18,,BR,"Broadridge Financial Solutions, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2986,2020-04-16,2020-03-26,,CACI,"CACI International, Inc. Class A",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2987,2020-04-16,2020-03-13,,,California Department of Water Resources,sale_partial,"$100,001 - $250,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,175000,Democratic
2988,2020-04-16,2020-03-23,,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2989,2020-04-16,2020-03-24,,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2990,2020-04-16,2020-03-25,,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2991,2020-04-16,2020-03-18,,COF,Capital one Financial Corporation,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2992,2020-04-16,2020-03-18,,CPRI,Capri Holdings Limited Ordinary Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2993,2020-04-16,2020-03-18,,CAH,"Cardinal Health, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2994,2020-04-16,2020-04-02,,KMX,CarMax Inc,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2995,2020-04-16,2020-03-18,,CAT,"Caterpillar, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2996,2020-04-16,2020-03-18,,CNP,"CenterPoint Energy, Inc",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2997,2020-04-16,2020-03-18,,CTL,"CenturyLink, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2998,2020-04-16,2020-03-18,,CF,"CF Industries Holdings, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
2999,2020-04-16,2020-03-18,,CB,Chubb Limited,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3000,2020-04-16,2020-03-18,,CI,Cigna Corporation,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3001,2020-04-16,2020-03-18,,C,"Citigroup, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3002,2020-04-16,2020-03-18,,CFG,"Citizens Financial Group, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3003,2020-04-16,2020-03-18,,CTSH,Cognizant Technology Solutions Corporation - Class A,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3004,2020-04-16,2020-03-18,,CL,Colgate-Palmolive Company,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3005,2020-04-16,2020-03-18,,CMCSA,Comcast Corporation - Class A,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3006,2020-04-16,2020-03-18,,CMA,Comerica Incorporated,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3007,2020-04-16,2020-03-18,,CTVA,"Corteva, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3008,2020-04-16,2020-03-27,,CSGP,"COSTAR Group, Inc.",purchase,"$15,001 - $50,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,32500,Democratic
3009,2020-04-16,2020-03-30,,CSGP,"COSTAR Group, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3010,2020-04-16,2020-03-18,,COTY,Coty Inc. Class A,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3011,2020-04-16,2020-03-18,,CCI,Crown Castle International Corp.,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3012,2020-04-16,2020-03-18,,DAL,"Delta air Lines, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3013,2020-04-16,2020-03-18,,DLR,"Digital Realty Trust, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3014,2020-04-16,2020-03-18,,DFS,Discover Financial Services,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3015,2020-04-16,2020-03-18,,DISCA,"Discovery, Inc. - Series A",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3016,2020-04-16,2020-03-18,,DLTR,"Dollar Tree, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3017,2020-04-16,2020-03-18,,DD,"DUPONT de Nemours, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3018,2020-04-16,2020-03-18,,DXC,DXC Technology Company,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3019,2020-04-16,2020-03-18,,EMN,Eastman Chemical Company,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3020,2020-04-16,2020-03-16,,EXAS,Exact Sciences Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3021,2020-04-16,2020-03-18,,EXC,Exelon Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3022,2020-04-16,2020-03-31,,EXLS,"ExlService Holdings, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3023,2020-04-16,2020-03-18,,FIS,"Fidelity National Information Services, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3024,2020-04-16,2020-03-18,,FITB,Fifth Third Bancorp,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3025,2020-04-16,2020-03-18,,FISV,"Fiserv, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3026,2020-04-16,2020-03-18,,FLT,"FleetCor Technologies, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3027,2020-04-16,2020-03-18,,FLEX,Flex Ltd. - Ordinary Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3028,2020-04-16,2020-03-18,,F,Ford Motor Company,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3029,2020-04-16,2020-03-18,,BEN,"Franklin Resources, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3030,2020-04-16,2020-03-18,,FCX,"Freeport-MCMORAN, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3031,2020-04-16,2020-03-18,,IT,"Gartner, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3032,2020-04-16,2020-03-18,,GD,General Dynamics Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3033,2020-04-16,2020-03-18,,GE,General Electric Company,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3034,2020-04-16,2020-03-18,,GM,General Motors Company,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3035,2020-04-16,2020-03-18,,GILD,"Gilead Sciences, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3036,2020-04-16,2020-03-31,,GBCI,"Glacier Bancorp, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3037,2020-04-16,2020-03-18,,GPN,Global Payments Inc.,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3038,2020-04-16,2020-03-10,,GLOB,Globant S.A. Common Shares,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3039,2020-04-16,2020-03-31,,GLOB,Globant S.A. Common Shares,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3040,2020-04-16,2020-03-31,,GMED,"Globus Medical, Inc. Class A",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3041,2020-04-16,2020-03-18,,GS,"Goldman Sachs Group, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3042,2020-04-16,2020-03-18,,HRB,"H&R Block, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3043,2020-04-16,2020-03-18,,HOG,"Harley-Davidson, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3044,2020-04-16,2020-03-18,,HIG,"Hartford Financial Services Group, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3045,2020-04-16,2020-03-31,,HQY,"HealthEquity, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3046,2020-04-16,2020-03-18,,PEAK,"Healthpeak Properties, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3047,2020-04-16,2020-03-31,,HTLD,"Heartland Express, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3048,2020-04-16,2020-03-10,,HELE,Helen of Troy Limited,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3049,2020-04-16,2020-03-18,,HPE,Hewlett Packard Enterprise Company,sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3050,2020-04-16,2020-03-10,,HMN,Horace Mann Educators Corporation,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3051,2020-04-16,2020-03-18,,HST,"Host Hotels & Resorts, Inc.",sale_full,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3052,2020-04-16,2020-03-18,,HUM,Humana Inc.,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3053,2020-04-16,2020-03-18,,HBAN,Huntington Bancshares Incorporated,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3054,2020-04-16,2020-03-31,,ICFI,"ICF International, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3055,2020-04-16,2020-03-31,,ICUI,"ICU Medical, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3056,2020-04-16,2020-03-31,,IDA,"IdaCoRP, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3057,2020-04-16,2020-03-18,,INFO,IHS Markit Ltd. Common Shares,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
3058,2020-04-16,2020-03-18,,IR,Ingersoll Rand Inc.,purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,8000,Democratic
